date_part,new_diy_flag,agent_id,created,saved,sent,downloaded,psm_detail,psm_review,checkout,bookings
2026-08-16,0,hes7461,10,10,1,5,1,,0,0
2026-08-16,0,hes5718,2,2,2,0,,,0,0
2026-08-16,0,hes5745,2,2,0,1,,,0,0
2026-08-16,0,hes7273,21,20,13,7,13,3,0,0
2026-08-16,0,hes7306,12,9,0,5,,,0,0
2026-08-16,0,hes7948,4,4,0,4,1,,0,0
2026-08-16,0,hes5805,1,1,1,0,1,1,0,0
2026-08-16,0,hes6591,2,2,0,1,,,0,0
2026-08-16,1,hes9227,5,4,1,3,2,,0,0
2026-08-16,0,HES3269,4,2,2,0,4,,0,0
2026-08-16,0,hes7530,2,1,1,0,2,,0,0
2026-08-16,0,hes8713,1,1,1,0,1,1,0,0
2026-08-16,0,hes9240,16,13,11,2,11,5,0,0
2026-08-16,0,hes7877,9,8,5,0,6,,0,0
2026-08-16,0,hes8443,20,16,13,0,16,,1,0
2026-08-16,0,hes9090,1,1,0,1,,,0,0
2026-08-16,0,HES6556,1,1,0,1,,,0,0
2026-08-16,0,hes6119,2,2,0,2,2,,0,0
2026-08-16,0,HES7648,6,5,5,0,4,,0,0
2026-08-16,0,hes6380,4,3,3,0,3,,0,0
2026-08-16,0,hes7929,16,14,3,4,5,1,0,0
2026-08-16,0,hes7757,1,1,1,0,1,,0,0
2026-08-16,0,HES0803,2,2,1,1,,,0,0
2026-08-16,0,hes8460,2,2,2,0,1,,0,0
2026-08-16,0,hes7489,1,1,0,1,1,,0,0
2026-08-16,0,HES5717,5,5,2,2,2,2,2,1
2026-08-16,0,hes8778,5,5,0,2,,,0,0
2026-08-16,0,HES2933,2,1,1,0,2,,0,0
2026-08-16,0,hes8876,13,12,0,6,,,0,0
2026-08-16,0,hes7953,2,2,2,0,2,,0,0
2026-08-16,0,HES4777,1,1,0,1,,,0,0
2026-08-16,0,HES7728,26,21,3,9,8,1,0,0
2026-08-16,0,hes9123,14,13,7,5,3,,0,0
2026-08-16,0,framohali4,1,1,0,1,,,0,0
2026-08-16,0,HES1181,1,1,0,1,,,0,0
2026-08-16,0,hes8709,8,8,7,0,7,,0,0
2026-08-16,0,rmdn8752,2,2,0,2,,,0,0
2026-08-16,0,hes5964,3,3,3,0,3,1,1,1
2026-08-16,0,rmdn7049,4,4,3,0,3,3,0,0
2026-08-16,0,HES4090,12,10,1,6,,,0,0
2026-08-16,0,hes9164,17,17,0,10,,,0,0
2026-08-16,0,hes7730,12,12,7,4,7,4,1,0
2026-08-16,0,HES4174,2,2,0,2,,,0,0
2026-08-16,0,HES4828,9,7,0,3,,,0,0
2026-08-16,0,hes7847,2,2,2,0,2,,0,0
2026-08-16,0,hes5502,1,1,0,1,,,0,0
2026-08-16,0,rmdn7040,3,3,2,0,2,,0,0
2026-08-16,0,rmdn1337,10,10,7,2,9,,0,0
2026-08-16,0,rmdn8418,9,9,7,0,7,,0,0
2026-08-16,0,hes6274,16,15,1,8,,,0,0
2026-08-16,0,FRA00144,26,25,7,12,1,,2,2
2026-08-16,0,RMDN1734,6,5,1,2,4,,1,1
2026-08-16,0,HES3590,9,9,0,4,,,1,1
2026-08-16,0,rmdn6546,4,4,1,1,1,,0,0
2026-08-16,0,HES5411,3,2,0,1,,,0,0
2026-08-16,0,HES4520,14,12,4,5,3,1,1,1
2026-08-16,0,hes5146,2,2,0,1,,,0,0
2026-08-16,0,rmdn6887,14,14,2,7,,,0,0
2026-08-16,0,hes7347,1,1,0,1,,,0,0
2026-08-16,0,HES0504,7,7,0,2,,,0,0
2026-08-16,1,hes8679,8,8,3,5,2,,0,0
2026-08-16,0,hes8646,8,6,6,0,8,5,1,1
2026-08-16,0,FRA00195,13,12,1,6,,,0,0
2026-08-16,1,hes6904,5,5,2,2,1,,0,0
2026-08-16,0,rmdn8552,2,2,0,1,,,0,0
2026-08-16,0,rmdn8740,8,7,3,0,4,1,1,1
2026-08-16,0,hes8470,12,11,8,2,6,,0,0
2026-08-16,0,hes8524,8,6,2,3,1,,0,0
2026-08-16,0,hes8578,2,2,0,2,,,0,0
2026-08-16,0,icsats106796,3,3,3,0,3,1,1,1
2026-08-16,0,hes8402,4,3,2,0,,,0,0
2026-08-16,0,hes9086,12,10,5,4,5,,0,0
2026-08-16,0,hes6088,4,4,0,3,3,3,0,0
2026-08-16,0,framumbaithane2,10,9,4,3,2,1,0,0
2026-08-16,0,RMDN8370,3,3,3,0,3,,0,0
2026-08-16,0,HES2832,6,6,3,1,3,,0,0
2026-08-16,0,hes8279,1,1,0,0,,,0,0
2026-08-16,0,hes7605,2,2,0,1,,,0,0
2026-08-16,0,hes5321,17,15,5,5,7,5,2,2
2026-08-16,0,HES0984,1,1,1,0,1,1,1,0
2026-08-16,0,HES7368,8,7,0,4,3,,0,0
2026-08-16,0,hes5929,12,11,1,6,1,,3,2
2026-08-16,0,HES4287,5,3,2,1,3,,0,0
2026-08-16,0,hes5638,6,6,6,0,5,3,1,0
2026-08-16,0,hes5943,12,10,8,1,3,,0,0
2026-08-16,0,HES4866,1,1,1,0,,,0,0
2026-08-16,0,frapatiala1,4,3,3,0,4,,0,0
2026-08-16,0,hes7300,2,2,0,2,,,0,0
2026-08-16,0,hes8427,1,1,1,0,1,,0,0
2026-08-16,0,icsats106797,12,11,11,0,11,3,0,0
2026-08-16,0,hes8798,10,10,10,0,9,5,1,1
2026-08-16,0,hes7274,9,7,2,5,,,0,0
2026-08-16,0,HES4544,5,4,4,0,3,,0,0
2026-08-16,0,hes6236,2,2,0,1,,,0,0
2026-08-16,0,HES4115,2,2,0,1,,,0,0
2026-08-16,0,HES6548,2,2,1,0,1,1,1,0
2026-08-16,0,hes5443,9,8,3,4,1,1,1,1
2026-08-16,0,hes8651,2,2,1,1,,,0,0
2026-08-16,0,hes5654,12,11,2,9,10,,0,0
2026-08-16,0,RMDN1132,24,22,9,8,7,1,1,1
2026-08-16,0,icsats92883,6,6,6,0,4,3,3,2
2026-08-16,1,hes8641,1,1,1,0,1,,0,0
2026-08-16,0,HES5215,2,2,0,1,,,0,0
2026-08-16,0,hes8444,5,5,0,2,,,0,0
2026-08-16,0,ICSATS90189,4,4,1,1,1,,0,0
2026-08-16,0,hes6639,1,1,1,0,1,,0,0
2026-08-16,0,HES5264,2,2,2,0,2,,0,0
2026-08-16,0,icsats90195,2,2,2,0,2,1,0,0
2026-08-16,0,hes5079,13,11,4,5,1,,0,0
2026-08-16,0,rmdn8555,6,6,5,0,3,,0,0
2026-08-16,0,hes6664,2,2,2,0,1,,0,0
2026-08-16,0,hes6049,4,4,4,0,4,,0,0
2026-08-16,0,icsats91506,14,14,14,0,13,,0,0
2026-08-16,0,rmdn3759,5,5,3,2,3,2,0,0
2026-08-16,0,hes7740,6,5,5,0,6,,0,0
2026-08-16,0,hes6047,6,5,5,0,4,,0,0
2026-08-16,0,hes5958,1,1,1,0,1,1,0,0
2026-08-16,0,frafaridabad001,3,2,2,0,,,0,0
2026-08-16,0,hes6298,4,2,0,2,,,0,0
2026-08-16,0,FRA00126,7,7,7,0,,,1,1
2026-08-16,0,HES4548,8,7,3,2,3,,0,0
2026-08-16,0,hes6471,10,8,3,3,5,,0,0
2026-08-16,0,rmdn8196,11,10,9,0,5,,0,0
2026-08-16,0,hes8076,6,6,1,2,1,1,1,1
2026-08-16,0,hes8236,3,2,0,2,,,0,0
2026-08-16,0,HES1543,15,14,7,4,5,,0,0
2026-08-16,0,hes8044,1,1,1,0,1,,0,0
2026-08-16,0,hes7601,4,3,0,2,2,,0,0
2026-08-16,1,hes8646,3,2,2,0,3,1,0,0
2026-08-16,0,hes8228,3,2,1,1,3,,0,0
2026-08-16,0,hes8189,3,2,0,1,,,0,0
2026-08-16,0,HES7367,11,10,7,1,2,1,1,1
2026-08-16,0,hes8345,1,1,1,0,1,,0,0
2026-08-16,0,HES6144,9,8,1,3,2,2,1,1
2026-08-16,0,hes8927,4,2,1,1,2,,0,0
2026-08-16,0,ICSATS82193,4,4,4,0,1,,0,0
2026-08-16,0,rmdn8566,4,3,0,3,4,,0,0
2026-08-16,0,hes6235,12,11,5,3,6,,0,0
2026-08-16,0,hes6680,6,5,0,3,,,0,0
2026-08-16,0,hes5858,8,8,8,0,8,1,1,1
2026-08-16,0,hes6681,3,3,0,1,,,0,0
2026-08-16,0,hes7183,2,2,2,0,1,,0,0
2026-08-16,0,HES6592,4,3,3,0,4,,0,0
2026-08-16,0,hes7925,3,3,1,1,,,0,0
2026-08-16,0,icsats102126,15,15,14,0,12,3,1,1
2026-08-16,0,HES6845,7,6,6,0,7,2,1,1
2026-08-16,0,icsats86677,9,8,8,0,3,3,1,1
2026-08-16,0,HES5058,3,3,1,1,2,1,0,0
2026-08-16,0,frahadapsar4,4,3,0,3,1,,0,0
2026-08-16,0,hes6007,2,2,0,2,,,0,0
2026-08-16,1,hes8927,2,2,0,2,,,0,0
2026-08-16,0,frabareilly01,7,7,0,3,,,0,0
2026-08-16,0,hes7671,21,19,7,6,2,1,0,0
2026-08-16,0,hes7654,5,5,2,2,1,,0,0
2026-08-16,0,hes5732,2,2,0,1,,,0,0
2026-08-16,0,hes6436,8,8,2,4,3,1,1,1
2026-08-16,0,HES7844,6,5,2,3,3,2,1,1
2026-08-16,0,FRA00320,3,3,0,1,,,0,0
2026-08-16,0,hes9328,1,1,1,0,1,,0,0
2026-08-16,0,HES4707,1,1,0,1,,,0,0
2026-08-16,0,hes8448,24,22,7,10,8,,0,0
2026-08-16,0,HES7067,1,1,1,0,1,,0,0
2026-08-16,0,hes5499,6,5,0,4,,,0,0
2026-08-16,0,hes6101,4,3,0,2,,,0,0
2026-08-16,0,hes9403,19,18,5,7,4,1,0,0
2026-08-16,0,ASHMEETK,24,21,1,13,1,1,1,1
2026-08-16,0,hes8977,8,8,2,2,,,0,0
2026-08-16,0,HES5804,9,9,2,5,,,0,0
2026-08-16,0,icsats99433,16,14,11,0,10,3,0,0
2026-08-16,0,hes9120,5,4,2,1,3,,0,0
2026-08-16,0,frasahakarnagar1,2,2,1,1,,,0,0
2026-08-16,0,HES2618,11,11,2,4,5,2,1,1
2026-08-16,0,rmdn7054,14,14,6,4,2,,0,0
2026-08-16,0,hes5112,4,3,0,2,,,0,0
2026-08-16,0,hes7856,2,1,0,1,,,0,0
2026-08-16,0,hes6980,7,7,0,2,1,,0,0
2026-08-16,0,hes7567,1,1,1,0,1,1,1,1
2026-08-16,0,HES8091,7,6,0,4,4,2,0,0
2026-08-16,0,HES3828,1,1,1,0,1,,0,0
2026-08-16,0,HES7343,2,1,0,1,,,0,0
2026-08-16,0,hes7943,1,1,0,1,,,0,0
2026-08-16,1,HES6712,3,3,2,0,2,,0,0
2026-08-16,0,hes9382,10,10,10,0,8,2,0,0
2026-08-16,0,hes7978,3,2,2,0,3,,0,0
2026-08-16,0,hes6875,3,3,3,0,3,,0,0
2026-08-16,0,hes7835,4,4,1,1,1,,0,0
2026-08-16,0,hes8733,3,3,2,0,2,1,1,1
2026-08-16,0,fraravet1,8,7,6,0,,,1,1
2026-08-16,0,hes6054,2,2,2,0,2,1,1,1
2026-08-16,0,icsats90188,41,37,20,12,13,,0,0
2026-08-16,0,hes8407,1,1,1,0,1,1,0,0
2026-08-16,0,hes6191,11,10,6,1,7,,0,0
2026-08-16,0,frabalewadi001,2,1,0,1,,,0,0
2026-08-16,0,hes8647,20,16,6,8,3,1,0,0
2026-08-16,0,hes9059,2,2,1,1,,,1,1
2026-08-16,0,hes9297,2,2,2,0,2,,0,0
2026-08-15,0,icsats100316,32,29,28,0,24,8,2,1
2026-08-15,0,rmdn8204,8,7,6,0,7,,0,0
2026-08-15,0,hes5911,3,3,2,1,2,2,1,1
2026-08-15,0,hes8765,1,1,0,1,,,0,0
2026-08-15,1,hes7930,2,1,0,1,,,0,0
2026-08-15,0,hes8712,4,4,2,2,1,,1,1
2026-08-15,0,hes8492,1,1,0,1,,,0,0
2026-08-15,0,icsats99433,21,20,18,0,14,,0,0
2026-08-15,0,hes5487,10,6,6,0,10,3,0,0
2026-08-15,0,hes5502,1,1,0,1,,,0,0
2026-08-15,0,hes5948,7,6,2,2,3,,0,0
2026-08-15,0,hes6380,2,2,1,1,,,0,0
2026-08-15,0,hes8982,11,7,5,2,6,,0,0
2026-08-15,1,hes7471,4,3,0,3,,,0,0
2026-08-15,0,hes8557,6,5,2,2,5,4,0,0
2026-08-15,0,ICSATS90189,1,1,0,1,,,0,0
2026-08-15,1,HES4221,1,1,0,1,,,0,0
2026-08-15,0,hes5612,8,8,5,1,5,,0,0
2026-08-15,0,FRA00052,2,2,0,2,,,0,0
2026-08-15,0,HES4113,11,9,2,5,2,,1,1
2026-08-15,0,HES5748,34,30,0,18,,,0,0
2026-08-15,0,HES3629,1,1,0,1,,,0,0
2026-08-15,0,rmdn8196,19,17,17,0,16,,0,0
2026-08-15,0,hes9164,5,4,0,4,,,0,0
2026-08-15,0,hes7827,2,1,0,1,,,0,0
2026-08-15,0,hes8448,18,17,10,4,6,,0,0
2026-08-15,0,hes7510,5,5,0,3,3,,0,0
2026-08-15,0,hes6438,5,4,2,2,1,,0,0
2026-08-15,0,hes9144,3,3,0,3,1,,0,0
2026-08-15,0,frasiliguri002,6,5,5,0,1,,1,1
2026-08-15,1,hes8318,1,1,1,0,1,,0,0
2026-08-15,0,hes7653,5,5,5,0,5,4,1,1
2026-08-15,0,rmdn8564,19,16,6,6,9,3,2,1
2026-08-15,0,hes6274,6,6,4,2,1,,0,0
2026-08-15,0,HES5509,1,1,1,0,1,,0,0
2026-08-15,0,hes8718,9,7,0,4,3,,0,0
2026-08-15,0,HES5556,8,8,5,2,4,,0,0
2026-08-15,0,rmdn8261,7,6,5,0,6,,0,0
2026-08-15,0,HES3842,13,13,3,9,4,,0,0
2026-08-15,0,fra00318,3,3,0,3,,,0,0
2026-08-15,0,HES2784,2,1,1,0,2,,0,0
2026-08-15,0,rmdn8273,27,26,16,0,15,,0,0
2026-08-15,0,hes8826,6,6,6,0,6,1,0,0
2026-08-15,0,HES7367,3,3,2,0,3,3,0,0
2026-08-15,0,hes8044,5,4,4,0,5,,0,0
2026-08-15,0,hes8167,1,1,1,0,,,0,0
2026-08-15,0,HES6956,6,5,0,5,,,0,0
2026-08-15,0,hes6893,8,7,1,6,1,,0,0
2026-08-15,0,HES5313,8,8,7,0,7,4,1,1
2026-08-15,0,frahydhills2,2,2,1,0,,,1,1
2026-08-15,0,hes9123,12,12,2,4,,,1,0
2026-08-15,0,hes6429,1,1,1,0,1,,0,0
2026-08-15,0,hes7488,21,19,9,6,2,,0,0
2026-08-15,0,hes8030,1,1,1,0,1,,0,0
2026-08-15,0,rmdn8419,9,8,5,3,2,,0,0
2026-08-15,0,hes7926,3,3,0,3,,,0,0
2026-08-15,0,hes9168,1,1,0,1,,,0,0
2026-08-15,0,hes7279,2,1,1,0,,,0,0
2026-08-15,0,hes7625,3,3,1,2,3,1,1,1
2026-08-15,0,hes5527,1,1,1,0,1,,0,0
2026-08-15,0,hes9010,1,1,0,1,,,0,0
2026-08-15,0,hes7744,4,4,4,0,3,,0,0
2026-08-15,0,hes7471,6,5,0,4,,,0,0
2026-08-15,0,fra00281,12,10,9,0,2,,1,1
2026-08-15,0,hes8265,10,7,7,0,7,2,1,1
2026-08-15,0,hes8415,1,1,1,0,,,0,0
2026-08-15,0,hes5759,10,8,4,2,,,0,0
2026-08-15,1,HES4848,5,5,5,0,2,,0,0
2026-08-15,0,hes7306,6,4,0,5,,,0,0
2026-08-15,0,hes4083,2,1,0,1,,,0,0
2026-08-15,0,HES3823,8,7,7,0,4,2,1,1
2026-08-15,0,hes6043,1,1,1,0,,,0,0
2026-08-15,0,HES5271,4,4,0,3,3,,0,0
2026-08-15,0,HES4769,7,7,0,5,1,,1,1
2026-08-15,0,hes7974,3,2,2,0,3,,0,0
2026-08-15,0,hes6881,11,11,10,0,6,,0,0
2026-08-15,0,hes5564,3,2,0,2,,,0,0
2026-08-15,0,HES6834,5,4,1,3,,,0,0
2026-08-15,0,hes8175,3,3,1,1,,,0,0
2026-08-15,0,hes6572,1,1,1,0,1,,0,0
2026-08-15,0,hes9137,1,1,0,1,,,0,0
2026-08-15,0,hes6131,1,1,1,0,,,0,0
2026-08-15,0,rmdn4078,36,31,7,20,12,,0,0
2026-08-15,0,hes7516,7,6,1,5,1,,0,0
2026-08-15,0,hes7545,5,4,0,2,,,0,0
2026-08-15,0,HES2686,6,5,2,2,1,,0,0
2026-08-15,0,HES5881,2,2,1,1,,,0,0
2026-08-15,0,hes6038,5,5,1,4,1,,0,0
2026-08-15,0,HES3590,42,37,0,28,4,1,1,1
2026-08-15,0,SBOPAL03,1,1,0,1,,,0,0
2026-08-15,0,hes7214,2,2,1,1,,,0,0
2026-08-15,0,HES5161,12,12,1,7,2,,0,0
2026-08-15,0,HES0325,13,13,0,9,,,0,0
2026-08-15,0,HES2608,14,11,0,9,5,,0,0
2026-08-15,0,rmdn2959,19,19,18,0,17,2,1,1
2026-08-15,0,hes8351,2,2,2,0,2,,0,0
2026-08-15,0,HES4183,2,2,1,1,,,0,0
2026-08-15,0,hes8534,2,1,0,1,,,0,0
2026-08-15,0,hes5794,1,1,1,0,1,,0,0
2026-08-15,0,hes8554,7,5,0,5,,,1,1
2026-08-15,0,hes6546,4,3,0,3,1,,0,0
2026-08-15,0,rmdn8748,5,5,0,5,5,,0,0
2026-08-15,0,hes6534,2,2,0,2,,,0,0
2026-08-15,0,hes8757,4,3,3,0,3,,0,0
2026-08-15,0,HES5156,4,4,3,0,3,,0,0
2026-08-15,0,HES4817,2,1,0,1,,,0,0
2026-08-15,0,hes7567,2,2,1,1,1,,0,0
2026-08-15,0,ASHMEETK,10,9,0,9,,,0,0
2026-08-15,0,FRA00026,2,2,2,0,,,0,0
2026-08-15,0,hes5442,1,1,1,0,1,,0,0
2026-08-15,0,hes7943,1,1,0,1,,,0,0
2026-08-15,0,HES4118,7,6,3,0,4,1,0,0
2026-08-15,0,hes8455,1,1,0,1,,,0,0
2026-08-15,0,hes5125,1,1,1,0,,,0,0
2026-08-15,0,icsats92879,14,14,14,0,12,3,1,1
2026-08-15,0,hes7730,12,11,10,1,9,2,0,0
2026-08-15,0,hes7989,3,3,2,1,2,1,0,0
2026-08-15,0,hes8423,2,1,1,0,,,0,0
2026-08-15,0,hes5736,2,2,1,1,,,0,0
2026-08-15,0,HES7360,3,2,0,1,,,0,0
2026-08-15,0,hes9422,12,10,3,5,,,0,0
2026-08-15,0,FRA00105,8,7,1,6,,,0,0
2026-08-15,0,HES5945,5,5,5,0,3,,0,0
2026-08-15,0,HES4893,1,1,1,0,1,,1,0
2026-08-15,0,indrnt002,1,1,0,1,,,0,0
2026-08-15,1,hes8417,1,1,1,0,1,,0,0
2026-08-15,0,fra00136,4,3,3,0,,,1,1
2026-08-15,0,rmdn8740,4,4,0,3,,,0,0
2026-08-15,0,FRA00068,3,2,0,1,,,0,0
2026-08-15,0,hes6557,5,5,0,2,2,,0,0
2026-08-15,0,ICSATS81163,2,2,1,0,1,,0,0
2026-08-15,0,hes5658,1,1,1,0,,,0,0
2026-08-15,1,HES0984,1,1,0,1,1,,0,0
2026-08-15,0,HES4767,3,3,0,3,3,,0,0
2026-08-15,0,HES4411,1,1,0,1,,,0,0
2026-08-15,0,hes9240,15,15,15,0,15,10,1,1
2026-08-15,0,hes8460,2,2,0,1,,,0,0
2026-08-15,0,HES7830,24,22,1,13,,,1,1
2026-08-15,0,hes6527,9,9,5,1,3,,0,0
2026-08-15,0,HES7512,5,5,5,0,4,2,1,1
2026-08-15,0,hes7740,7,7,6,0,6,3,1,1
2026-08-15,0,MINALD,8,8,6,0,4,1,0,0
2026-08-15,0,HES3828,2,2,2,0,2,,0,0
2026-08-15,0,hes7572,8,7,1,4,,,3,2
2026-08-15,0,HES6538,9,8,0,6,6,,0,0
2026-08-15,0,HES2717,3,2,0,2,,,0,0
2026-08-15,0,hes9322,2,2,1,0,1,,1,0
2026-08-15,1,hes8841,1,1,1,0,1,,0,0
2026-08-15,0,rmdn7065,15,13,3,9,2,,0,0
2026-08-15,0,hes6047,3,3,3,0,1,,0,0
2026-08-15,0,rmdn8201,8,7,7,0,6,1,0,0
2026-08-15,0,fraadajan2,11,10,0,4,1,,1,1
2026-08-15,0,hes5484,3,3,3,0,3,,0,0
2026-08-15,0,hes8354,2,2,2,0,2,1,0,0
2026-08-15,0,hes9390,2,1,1,0,2,,0,0
2026-08-15,0,HES0803,2,2,1,1,1,,0,0
2026-08-15,0,hes9007,3,3,2,1,2,1,0,0
2026-08-15,0,hes6999,8,6,0,6,,,1,1
2026-08-15,0,FRA00144,3,3,1,0,,,0,0
2026-08-15,0,ICSATS82193,12,12,12,0,11,1,1,1
2026-08-15,0,icsats91558,11,9,5,3,7,1,0,0
2026-08-15,1,hes8977,5,5,3,2,,,0,0
2026-08-15,0,hes6052,7,7,6,0,6,,0,0
2026-08-15,0,hes7253,1,1,1,0,,,0,0
2026-08-15,0,hes5078,8,7,1,6,1,,0,0
2026-08-15,0,frabalewadi002,4,4,0,3,,,2,2
2026-08-15,0,frasurat005,3,3,2,0,,,0,0
2026-08-15,0,HES7067,1,1,1,0,1,,0,0
2026-08-15,0,HES1951,5,5,2,1,1,,0,0
2026-08-15,1,HES4113,3,3,0,2,,,0,0
2026-08-15,0,hes9021,3,3,3,0,2,,0,0
2026-08-15,0,HES0504,3,3,2,1,1,,0,0
2026-08-15,0,hes6664,10,8,7,0,7,,0,0
2026-08-15,0,HES7050,1,1,1,0,1,,0,0
2026-08-15,0,hes8553,2,2,0,1,,,0,0
2026-08-15,0,HES7728,25,21,7,13,12,5,1,0
2026-08-15,0,hes9280,3,3,0,1,,,0,0
2026-08-15,0,hes5563,3,2,0,2,,,1,1
2026-08-15,0,frakolhapur3,4,3,0,3,,,0,0
2026-08-15,0,hes6054,4,4,4,0,4,2,0,0
2026-08-15,0,hes5321,7,7,0,1,1,1,0,0
2026-08-15,0,hes8579,2,2,1,1,1,1,1,1
2026-08-15,0,hes7930,3,3,1,2,,,0,0
2026-08-15,0,hes9213,1,1,0,1,,,0,0
2026-08-15,0,hes8562,6,6,6,0,4,,0,0
2026-08-15,0,HES7505,15,11,6,5,5,1,0,0
2026-08-15,0,HES3465,1,1,0,1,,,0,0
2026-08-15,0,hes6904,13,13,7,4,2,1,1,1
2026-08-15,0,icsats95268,2,2,2,0,2,,0,0
2026-08-15,1,hes9227,5,5,3,2,1,,0,0
2026-08-15,0,hes8930,6,6,3,1,3,,0,0
2026-08-15,0,hes8876,1,1,1,0,,,0,0
2026-08-15,0,hes5531,12,12,7,3,2,1,1,1
2026-08-15,0,fra00355,7,6,0,3,,,0,0
2026-08-15,0,HES7754,8,8,0,6,,,0,0
2026-08-15,0,fra00338,1,1,0,1,,,0,0
2026-08-15,0,hes6675,13,13,0,8,2,,0,0
2026-08-15,0,hes5093,7,6,3,3,1,,0,0
2026-08-15,0,hes7652,1,1,1,0,1,,0,0
2026-08-15,0,hes7677,7,6,3,2,3,,0,0
2026-08-15,0,hes7616,4,3,0,2,,,0,0
2026-08-15,0,flm0002,2,1,0,1,,,0,0
2026-08-15,0,hes6100,10,10,2,3,2,2,2,0
2026-08-15,0,HES5970,3,3,0,2,,,0,0
2026-08-15,0,fraghatkopar02,2,2,0,2,,,1,1
2026-08-15,0,HES3459,1,1,1,0,1,,0,0
2026-08-15,1,hes7284,1,1,0,1,,,0,0
2026-08-15,0,hes7288,3,2,1,1,,,0,0
2026-08-15,0,HES5068,1,1,1,0,1,,0,0
2026-08-15,0,HES8091,7,5,0,4,2,,0,0
2026-08-15,0,HES7368,3,3,3,0,2,,0,0
2026-08-15,0,rmdn8418,7,7,4,0,4,3,0,0
2026-08-15,0,rmdn1559,17,16,5,2,5,1,0,0
2026-08-15,0,hes7212,2,1,0,1,,,0,0
2026-08-15,0,HES5175,3,3,0,3,,,0,0
2026-08-15,0,rmdn8369,23,18,13,5,13,2,1,1
2026-08-15,0,hes9387,1,1,0,1,,,0,0
2026-08-15,0,hes7284,1,1,0,1,,,1,1
2026-08-15,0,hes8573,19,16,8,6,3,,1,1
2026-08-15,0,fraandheri6,9,8,5,0,1,,0,0
2026-08-15,0,hes5638,1,1,1,0,1,,0,0
2026-08-15,0,frasaritavihar2,2,2,0,2,,,0,0
2026-08-15,0,hes9318,19,19,12,4,6,2,1,1
2026-08-15,0,HES3888,2,1,0,1,2,,0,0
2026-08-15,0,HES5274,5,5,1,3,,,0,0
2026-08-15,0,HES2437,1,1,1,0,1,,0,0
2026-08-15,0,hes9405,3,3,3,0,3,,0,0
2026-08-15,0,HES4956,2,2,2,0,1,,0,0
2026-08-15,0,hes7839,5,4,1,1,1,1,0,0
2026-08-15,0,hes7563,1,1,0,1,,,0,0
2026-08-15,0,hes5453,7,7,2,3,1,,0,0
2026-08-15,0,HES4828,2,2,2,0,2,1,1,1
2026-08-15,0,hes6681,24,20,5,12,3,3,1,1
2026-08-15,0,hes6885,8,6,2,4,1,,0,0
2026-08-15,0,icsats106934,1,1,1,0,1,,0,0
2026-08-15,0,HES5728,1,1,1,0,1,1,0,0
2026-08-15,0,hes7274,5,5,0,2,1,,0,0
2026-08-15,0,HES6596,3,3,0,1,1,,0,0
2026-08-15,0,hes8900,13,12,6,5,7,,0,0
2026-08-15,0,HES3861,1,1,1,0,1,,0,0
2026-08-15,0,HES7311,1,1,0,1,,,0,0
2026-08-15,0,hes7143,4,4,1,3,3,,0,0
2026-08-15,0,hes8027,2,2,2,0,2,,0,0
2026-08-15,0,HES6730,2,2,2,0,2,,0,0
2026-08-15,1,hes5486,4,3,1,2,,,0,0
2026-08-15,0,FRA00088,2,2,1,0,,,0,0
2026-08-15,0,hes7924,5,4,2,2,3,2,0,0
2026-08-15,0,hes8318,1,1,1,0,1,,0,0
2026-08-15,0,HES5804,8,7,0,6,,,0,0
2026-08-15,0,hes7856,4,4,0,4,,,0,0
2026-08-15,0,hes6931,5,5,2,2,1,1,1,1
2026-08-15,0,fragorakhpur05,1,1,0,1,,,0,0
2026-08-15,0,hes9329,3,2,0,1,,,0,0
2026-08-15,0,hes7674,1,1,1,0,,,0,0
2026-08-15,0,hes5745,6,5,0,4,,,0,0
2026-08-15,0,fra00373,7,7,3,3,1,,0,0
2026-08-15,0,hes5529,2,2,2,0,,,0,0
2026-08-15,0,fraandheri2,12,10,7,2,1,1,1,1
2026-08-15,0,hes7449,7,5,0,5,5,,0,0
2026-08-15,0,FRA00106,3,2,2,0,,,1,1
2026-08-15,0,HES6224,4,3,0,3,,,0,0
2026-08-15,0,hes8156,5,3,0,3,,,0,0
2026-08-15,0,HES0992,2,2,2,0,1,,0,0
2026-08-15,0,HES2231,5,4,0,4,,,0,0
2026-08-15,0,hes5904,9,9,9,0,9,,0,0
2026-08-15,0,hes5644,2,2,1,0,1,,0,0
2026-08-15,0,HES7059,6,6,4,2,,,0,0
2026-08-15,0,HES1970,2,2,2,0,1,,0,0
2026-08-15,0,HES3245,1,1,1,0,1,,0,0
2026-08-15,0,hes5079,9,9,4,5,2,,0,0
2026-08-15,0,HES4866,1,1,1,0,1,,0,0
2026-08-15,0,HES2358,1,1,0,1,,,0,0
2026-08-15,0,hes8792,5,3,0,3,1,1,1,1
2026-08-15,0,fra00324,4,2,2,0,2,,1,1
2026-08-15,0,hes6305,11,10,5,5,2,,0,0
2026-08-15,0,hes7978,4,4,4,0,4,,0,0
2026-08-15,0,hes8121,5,4,0,3,3,,0,0
2026-08-15,0,hes6117,17,16,9,4,9,2,1,0
2026-08-15,0,hes9015,2,2,1,1,1,1,0,0
2026-08-15,0,hes5443,5,4,1,1,2,2,0,0
2026-08-15,0,hes8445,1,1,1,0,1,,0,0
